degradation_level,student_map50,logit_map50,attention_map50,logit_gain,attention_gain,kl_divergence,js_divergence,teacher_entropy
0.0,0.5796258989648058,0.5046679545891211,0.5890339804552074,-0.0749579443756847,0.00940808149040162,0.00030632397712906825,7.44275641409331e-05,2.0790918684005737
0.3,0.5729143374997402,0.4953011953828889,0.5774960829643765,-0.07761314211685127,0.0045817454646363,0.0002774227179179434,6.78374038216134e-05,2.079138951301575
0.5,0.550058356444296,0.46756310904022724,0.5619643696545689,-0.08249524740406877,0.011906013210272848,0.00026466025035915664,6.481906265889847e-05,2.0791839122772218
0.7,0.5285729401366583,0.4624256284903201,0.5538803143242745,-0.06614731164633825,0.025307374187616194,0.0002482488051100518,6.231972089153715e-05,2.079271287918091
1.0,0.543810188559374,0.47228161166688704,0.5417577156242839,-0.07152857689248698,-0.002052472935090144,0.0002475837722886354,6.215096660525887e-05,2.0792740249633788
